,vm_pu_bus1,vm_pu_bus2,vm_pu_bus3,vm_pu_bus4,vm_pu_bus5,vm_pu_bus6,vm_pu_bus7,vm_pu_bus8,vm_pu_bus9,va_degree_bus1,va_degree_bus2,va_degree_bus3,va_degree_bus4,va_degree_bus5,va_degree_bus6,va_degree_bus7,va_degree_bus8,va_degree_bus9,Cluster
182,1,1.0,0.9999999999999999,0.9550540511672868,0.9271021152553991,0.9770903366759478,0.9547007725692858,0.9636659579459894,0.9385446018922022,0,4.8497271433978195,4.361345879579843,-1.2062922636897517,-2.8955093970820918,2.9381863882307266,1.4506132714457165,1.8877447846063486,-0.8184291888687948,6
183,1,0.9999999999999999,1.0,0.9544909111583446,0.9270084991575763,0.976942553797462,0.9544019234880892,0.9630236979768452,0.9369431185569366,0,4.935263292920395,4.531073035968877,-1.188098353013417,-2.8750788538917007,3.1117541823275126,1.627738933884386,1.989000478173377,-0.782541232410079,6
184,1,1.0,0.9999999999999998,0.9541852016032234,0.9257051749139303,0.9765982913537445,0.9537057773866282,0.9629510539250106,0.937372443356923,0,4.961457767488512,4.474914357171321,-1.1754340737842062,-2.93875033650401,3.064547277635069,1.5888340214326802,2.016974373905037,-0.6835477993507046,6
185,1,1.0,0.9999999999999999,0.9553618527471475,0.9273983026718831,0.9770552248666385,0.9546297682265772,0.9638215264603098,0.9391072264278125,0,5.292742832762465,4.8271492974065735,-0.9898426923708279,-2.6392485972410755,3.404902189566334,1.9181740646420886,2.326956297072266,-0.4105271149200812,6
186,1,0.9999999999999999,1.0,0.9550572145356431,0.9275172401255671,0.9767566177835004,0.9540259304882592,0.963295276598627,0.9381079242266397,0,4.961900112821857,4.48902145318843,-1.1422291658063755,-2.8036192202221644,3.0745365886083054,1.5950028280358313,2.0089875391118808,-0.7126629010826634,6
187,1,1.0,1.0,0.9550373191584879,0.9277526375007776,0.9767189996189033,0.9539498617714637,0.9631826065060398,0.9378510993616043,0,4.856760406590861,4.398904323058689,-1.2150282527608551,-2.9120600712148765,2.9853977063337442,1.5067713201788182,1.9066061312715608,-0.8272925892483086,6
188,1,0.9999999999999999,0.9999999999999999,0.9538907667994556,0.9253845904361642,0.9769741469251304,0.9544658110631596,0.9629689380975246,0.9367659069691813,0,5.31513762855152,4.987330950207295,-1.0576124675445282,-2.785407210155409,3.5671909351009696,2.082414782468599,2.370216133880738,-0.47533122713052584,6
189,1,1.0000000000000002,0.9999999999999999,0.9540356579741132,0.9255957094225771,0.9769418894585816,0.9544005800664637,0.9631082600134743,0.9371297778015862,0,4.4614244049298675,3.9481088202795673,-1.4229651081241244,-3.231091885251616,2.528807234611033,1.044807988182784,1.51309060389301,-1.1509949616018946,6
190,1,1.0,0.9999999999999998,0.9528242630179584,0.923391480976359,0.9765086606642002,0.9535245380712517,0.9623345250711279,0.9356836457615821,0,4.574552596814951,4.103832175205219,-1.3733726071033545,-3.184333900368675,2.6957968784522457,1.2222482855429906,1.645182853587901,-1.0494646670839622,6
191,1,0.9999999999999998,1.0000000000000002,0.9537556498628198,0.9246595217361782,0.9770168598252948,0.9545521855370512,0.9631532272644714,0.9371886145079327,0,4.809550354486326,4.408750691852945,-1.3083264798645469,-3.115406983391705,2.987500585382519,1.5016959745197227,1.8601154331488992,-0.9169233551775617,6
192,1,1.0000000000000002,0.9999999999999998,0.953878678407488,0.9253163394407782,0.9770346593315963,0.9545881800585949,0.963081412558692,0.9368986366420382,0,4.744383652796335,4.294197821847282,-1.310861140787602,-3.1124218985991305,2.87248514471366,1.3862520384244035,1.7967073228476282,-0.9262232471553813,6
193,1,0.9999999999999999,1.0000000000000002,0.9537307116827141,0.9249290495485665,0.9770481651643482,0.9546154918948426,0.9630669893763014,0.9368363627056882,0,4.883640894263696,4.4475647462187835,-1.2561517927935535,-3.0720011689789604,3.025501094068664,1.5389428905058655,1.9363177921010384,-0.7997484616998649,6
194,1,1.0,0.9999999999999999,0.9549820940018686,0.9271197196791864,0.9773660107916299,0.9552582642994569,0.9637316145998351,0.9382681945353332,0,5.399742656187205,5.0402826432564956,-0.9962526659827252,-2.6785463115501082,3.6099622367111492,2.115761823781519,2.4361546074494216,-0.39125664367488855,6
195,1,1.0,0.9999999999999999,0.9540760015402381,0.9263487756073516,0.9766672358559924,0.9538451896025484,0.9626862258734676,0.9364278094359203,0,4.657161993891431,4.179588832961193,-1.311290710774083,-3.0611087362524265,2.7674284509694056,1.2900510198992476,1.7191680489084646,-0.9760933390537353,6
196,1,1.0,1.0,0.9546971286191762,0.9267721861456849,0.9771174939821716,0.9547556913067919,0.9633830480014215,0.937736128255873,0,5.4165765829334225,5.087424627578668,-0.9802368985283479,-2.627092615905554,3.6635595005820907,2.175332961370172,2.4615157454060563,-0.393455540265042,6
197,1,0.9999999999999999,1.0,0.9553853631571213,0.9277798408128464,0.9772259770808555,0.9549750731216033,0.9638417854530037,0.9388378128824796,0,5.244294744488833,4.807291751975115,-1.0496261775981266,-2.751259696433331,3.3806083088742946,1.889772799510644,2.278012905850838,-0.48155229722682025,6
198,1,0.9999999999999998,0.9999999999999999,0.9540448357656987,0.925114294356214,0.9772694945444599,0.955063078125625,0.9634482739873557,0.9375538279531881,0,5.222515306554362,4.796996063479536,-1.0983770280778538,-2.9008842094048597,3.369182259779008,1.8773007156585313,2.265858294356102,-0.48686667964626257,6
199,1,1.0000000000000002,0.9999999999999999,0.9549417887765992,0.9268221613168336,0.9777703206858734,0.9560759383926738,0.9640698046565866,0.9385253214127612,0,5.590429897515595,5.30442512987938,-0.9984389318697643,-2.799383563738393,3.8636103831270123,2.3597126719420367,2.6185748775625437,-0.2793463353245706,6
200,1,0.9999999999999999,1.0000000000000002,0.9531597012509926,0.9238317540875496,0.976832765885289,0.9541799130419285,0.9627021482936118,0.9362344525499194,0,4.989829622242782,4.6530499631900595,-1.256508983266094,-3.094764809926793,3.236585145836272,1.7552153545254456,2.051445398710512,-0.7802252868418148,6
201,1,1.0,1.0,0.9547446105363144,0.9269935666594468,0.9775890347391254,0.9557093002219333,0.9636695173552946,0.9376818568592752,0,5.477806023414983,5.201629496826144,-0.9929610016138805,-2.675825509379745,3.765519061895952,2.2659661641358957,2.5157366101233998,-0.38373989036682804,6
202,1,0.9999999999999998,0.9999999999999998,0.9539061555513954,0.9247636487839342,0.9765884525627966,0.9536858825588563,0.9629906916823209,0.937500742247635,0,4.998077068062092,4.491709344665602,-1.167810526233462,-2.971448389512619,3.081598202741044,1.6061224978581792,2.052622708724335,-0.6298770863659252,6
203,1,0.9999999999999999,1.0000000000000002,0.9549755365365074,0.9272275657513344,0.9769902565032084,0.954498387951527,0.9634621592563476,0.938171864337062,0,5.342213015629809,4.919195050384204,-1.0137570435497805,-2.7403300084455986,3.498636341201661,2.0134722606322044,2.385216240982147,-0.38341578520830405,6
204,1,1.0,1.0,0.953547081536858,0.924527352267479,0.9772912683291763,0.9551071112974854,0.9631367439389313,0.9366698538605281,0,5.352292276390583,5.081850175611525,-1.1152843791117173,-2.9472332590596784,3.653470842106425,2.1610660349660473,2.403260971945959,-0.4933297839082081,6
205,1,1.0,0.9999999999999998,0.9535782140073606,0.924262975396383,0.9767912635618187,0.9540959890662949,0.9629836986598967,0.937075087184276,0,4.7738648853705286,4.286094503765181,-1.3005700436357033,-3.1466357831821847,2.870708760447473,1.390339526729836,1.8285818206788025,-0.863175936042943,6
206,1,1.0,1.0000000000000002,0.9553552190229792,0.9281039217454754,0.976933165281777,0.9543829381078929,0.9635231920102564,0.9384219307960054,0,5.080461401462352,4.5778753432155925,-1.0875027083703106,-2.7769654166815476,3.1588005250032234,1.67501142563861,2.1219713255945694,-0.5709786113277479,6
207,1,0.9999999999999999,0.9999999999999999,0.9546156336003732,0.9262865593962851,0.9773746950280471,0.9552758267004766,0.9636821311876324,0.9380631156998108,0,5.1085737651861285,4.698724920320027,-1.1393640187280494,-2.8832396109575646,3.2681790039827256,1.7737700209608152,2.1461958538303163,-0.6274881892994858,6
208,1,1.0,1.0000000000000002,0.9540323626587419,0.9254629720322255,0.9773057846135491,0.9551364676953606,0.9633425725245391,0.9372257600496513,0,4.972350649346627,4.644264943391231,-1.2791685648088567,-3.1141990604875835,3.215508594276712,1.7227549778853108,2.0182804234453053,-0.8275408699536606,6
209,1,0.9999999999999998,0.9999999999999999,0.9544405296849213,0.9260648532687688,0.9766942489105962,0.953899812938613,0.9631377713227066,0.9377500218792691,0,4.7594840657640916,4.279374631905598,-1.2444625294261895,-2.9323996756408035,2.866511694256945,1.3884824378446705,1.8104276039770175,-0.9001011747074104,6
210,1,0.9999999999999998,0.9999999999999998,0.9736327802415798,0.9648050271991897,0.9756567763598368,0.9625298565288543,0.9720876914049339,0.9559390433201939,0,5.597935696468612,2.7605505064456826,0.15668421385447498,0.11670645362924341,1.374700855805972,1.2005542632804314,2.4319108881065454,0.36560716337972116,0
211,1,1.0,0.9999999999999999,0.973669247726743,0.964581674792034,0.9755229366986603,0.9623494168063286,0.972136585298588,0.9562667524150802,0,5.4256750971347545,2.577471442615203,0.0425671392464941,-0.06099154834099014,1.195111250892636,1.0223688164688,2.2584768642600337,0.1962069458559918,0
212,1,1.0,1.0,0.973817797436485,0.9647596449987856,0.9756307995887152,0.9624971261917246,0.9722777484215107,0.9565418644858631,0,5.607393249135934,2.7344399859944177,0.1582760890479077,0.09082532390882572,1.3492675177830527,1.176207672968628,2.4368079019764224,0.3964397950691234,0
213,1,1.0,0.9999999999999998,0.9733916700358578,0.9645885913441118,0.9753302771554443,0.961733197639135,0.9716608571399155,0.9554250731222419,0,5.17774833194362,2.3698273438376334,-0.04564960587427044,-0.16380641582904393,0.9924920064091225,0.7247910639895091,2.021972724794562,0.030530462985290805,0
214,1,0.9999999999999999,0.9999999999999999,0.9732058772926013,0.9644985477441552,0.9750762290623702,0.9610581603181333,0.9712841559931434,0.9549595687593234,0,5.075392633748804,2.2767397888508856,-0.10751816738274332,-0.25152255836653714,0.9060337475020394,0.6461933777784027,1.9286705291531958,-0.06999383115744269,0
215,1,1.0,0.9999999999999999,0.9729790479513326,0.9638575036941985,0.9750965912105988,0.9617709580708793,0.9715060173225025,0.9549221185680979,0,5.111295307557765,2.2790959515993783,-0.1138069462172468,-0.2879032181958656,0.9078584271848806,0.6851672725445345,1.9592401455756567,-0.05259118333065431,0
216,1,0.9999999999999998,1.0,0.9732020500051871,0.9643223625009416,0.9751480116379035,0.9614638355380518,0.9714695126603802,0.9551235660349431,0,5.1830984223277605,2.3676059829558542,-0.07177227565460864,-0.21032625511440467,0.9950264157748451,0.781064528796398,2.031920570654615,-0.0023584734755822873,0
217,1,1.0000000000000002,0.9999999999999999,0.9733976383996852,0.9644453198412153,0.9754016849733248,0.9621111296832976,0.9718352357599447,0.9555882855309025,0,5.449327402839228,2.624809502087946,0.0837368807054264,0.019773184545427182,1.2456114856795097,1.0456024826365198,2.289363415096237,0.24059087285119063,0
218,1,1.0,1.0,0.9738418648840429,0.9649902135672971,0.975769658805839,0.9626829588517829,0.9722838152070666,0.9563827330978615,0,5.647005769389614,2.8216109031460554,0.18929027091129608,0.18042875242485265,1.4328190061930108,1.2502709462786168,2.47627487765678,0.40082172004559746,0
219,1,0.9999999999999999,1.0,0.9735665118171305,0.9647348824221542,0.9755100097961568,0.9621423937645848,0.9719207313829588,0.9558073416441135,0,5.452757730959847,2.6091488764009645,0.09732998306034125,0.020038371934495515,1.2271257697409907,1.0057599453009514,2.2907408280167023,0.28184230354769824,0
220,1,0.9999999999999999,0.9999999999999999,0.9738758553489776,0.9652459947513752,0.9756062611328079,0.9619199299422223,0.9719813340597174,0.9562210089507424,0,5.425170626690374,2.6221211623466223,0.08182614539318946,0.03533014605216802,1.237588417831064,1.0093601567246426,2.2616987731650604,0.21900136996111377,0
221,1,1.0,1.0,0.9731549277021858,0.9637765016052623,0.9749224508958833,0.9613319284228953,0.9715654453435534,0.955532974754233,0,5.318738828996653,2.4184436203708053,0.009516305843889013,-0.15967612434205117,1.0517522107282098,0.8492886053554951,2.165255596311692,0.19479539388033612,0
222,1,1.0,0.9999999999999999,0.9737684812283521,0.9649974331049552,0.9754916810737171,0.9618260245232104,0.9719312906015133,0.9561546304898643,0,5.539970358484737,2.6849253267903723,0.15120833318691684,0.09162967819920169,1.3033801811902304,1.0874451966990542,2.3776999354256816,0.37414817149400104,0
223,1,0.9999999999999999,0.9999999999999999,0.9733771733861188,0.9646935247364116,0.9753239116611937,0.9616127144859015,0.9715708691924848,0.9552760390734122,0,5.24881306754036,2.4465479812945237,-0.006018402254659434,-0.10055446409493302,1.069378702868961,0.8156187504229159,2.0951995077841725,0.08781955706402425,0
224,1,1.0,1.0,0.973728892818944,0.9645879835753678,0.9752503394209651,0.9614987035507234,0.9719192109379651,0.9564396910296653,0,5.260660499430562,2.400060535696858,-0.011588198922891469,-0.15290108200891847,1.0248107363469834,0.7806897942334432,2.0986801018951873,0.12347869104317663,0
225,1,1.0,1.0,0.973687840527161,0.9647739516235349,0.9755098166519474,0.9621017634406487,0.9720164342612123,0.9561362060675842,0,5.540806175557283,2.68731968405332,0.15539889168606646,0.10162640218577218,1.3053016139432685,1.0805597559390334,2.37649172539126,0.37685287635932607,0
226,1,1.0,0.9999999999999999,0.9738077166746681,0.9652042547633555,0.9757305227084414,0.9623442025346386,0.9720676690167888,0.9560599529338799,0,5.468465009040661,2.646517782266614,0.09094600516071334,0.028614225530612897,1.258745870959697,1.0551518405834834,2.302920762991732,0.2536682978177155,0
227,1,0.9999999999999999,0.9999999999999999,0.972726739221522,0.9639316575464015,0.974796593464844,0.9607828259897431,0.9709058517088656,0.954089808224463,0,5.037143330917472,2.2478896083786166,-0.12727051896859315,-0.2742255594521227,0.8844849493606513,0.6326409124106339,1.8995209159208475,-0.10752154337125978,0
228,1,0.9999999999999999,0.9999999999999998,0.973677587667896,0.9644829966944459,0.9752779624589951,0.9616905936875694,0.9719672532643782,0.9563924067480665,0,5.306448122351386,2.426394722290038,0.00889815575925998,-0.14059187860289254,1.0504242083370379,0.8188144955361342,2.143314303404184,0.17362281498830648,0
229,1,0.9999999999999999,1.0000000000000002,0.9739353395420743,0.9651862074618228,0.97590716846602,0.962899146064333,0.972385012829047,0.9564672169919476,0,5.620877570183708,2.7794135881510806,0.17535342267341894,0.1413089827538753,1.387038554263441,1.194391961308429,2.4477191976669954,0.3977099133789981,0
230,1,0.9999999999999999,1.0,0.9736819304740075,0.9646218623907737,0.9755623703350214,0.9624299264937848,0.9721682558765212,0.9562711493385785,0,5.506479307381062,2.6041666999017217,0.09133592465894338,-0.041294527622524634,1.2207782876884796,1.0530170799128364,2.338521067587776,0.325304350116319,0
231,1,1.0,0.9999999999999999,0.9738083139563605,0.9648897092935305,0.975453806201981,0.9618073690069384,0.9719991840313585,0.9563748308128698,0,5.283396508627406,2.4462843737858835,0.009658485432260533,-0.1022262826837342,1.0657269598591081,0.8067500394859105,2.1194961500147804,0.1373052847468065,0
232,1,1.0,1.0,0.9732120392600611,0.9642445933276569,0.9753886159804463,0.9622690713527522,0.9717693093005285,0.9552315488119245,0,5.1659544291719985,2.3595682250314676,-0.09371970492914942,-0.2337706964853065,0.9807110920095263,0.769455995777063,2.0075737303093844,-0.04578986712205368,0
233,1,1.0,0.9999999999999999,0.9734462836460079,0.9644889770204608,0.9751874888042888,0.9614005959617132,0.9716375996201936,0.9556885169688907,0,5.132020957131174,2.3321644719406818,-0.07121398988233266,-0.19002714292307563,0.9585546795366067,0.6867747820402278,1.9768040928058204,-0.021154293993425693,0
234,1,0.9999999999999999,0.9999999999999999,0.9733123833778472,0.9647009804113416,0.9752453423450529,0.9613695324964672,0.9714225412353839,0.9550734763962934,0,5.26336776121566,2.4777554279618874,0.0037979868994672218,-0.07092231124615764,1.1026360124342796,0.8545891987197947,2.113318870793957,0.08791892230663413,0
235,1,0.9999999999999999,1.0,0.9729993212452772,0.9640513898361395,0.9751800590981404,0.9618395542219244,0.9714825987212086,0.9547873013357898,0,5.28339224983509,2.4405568275203255,-0.02409338649069731,-0.16579892832864984,1.067140919203527,0.8796984590349973,2.1318998948979417,0.09842341659632255,0
236,1,1.0,1.0,0.9737424315531584,0.9648357836864319,0.9757529007611614,0.962790658364068,0.9722728890630578,0.9562350498246905,0,5.4914598895830915,2.625381123346142,0.07922695092083167,-0.0272407683387158,1.237025972416462,1.066649781790351,2.320991121764107,0.274172740257226,0
237,1,0.9999999999999998,1.0,0.9735016642947942,0.9648748295503617,0.9754347645512632,0.96177364142596,0.9716884794314635,0.9554708379643857,0,5.357791130501527,2.522322063056934,0.044267128177397454,-0.057372928805699726,1.1422612645981636,0.9155499180015111,2.2013519580992233,0.19790759169893332,0
238,1,0.9999999999999999,1.0,0.9738409053175203,0.9649255461298097,0.9753888666432671,0.961580305389549,0.9719459436396762,0.9564389135065683,0,5.3338161990927455,2.4713101568236273,0.03272399299717782,-0.09172712265168334,1.0924464855654155,0.8514860696319279,2.1711939757704686,0.1971605582824743,0
239,1,1.0,1.0,0.9736807377063817,0.9647911085355771,0.9753989101774954,0.9617480782939761,0.971883212328515,0.9560901849379122,0,5.248687132817847,2.423419762945145,-0.029060507542539974,-0.15092247120096636,1.0442941217259192,0.8140135877737512,2.0875710867471167,0.06818284084539455,0
240,1,1.0,1.0,0.9733278397067446,0.9643036198623073,0.9751836169357181,0.9615878896907243,0.9716412811624373,0.9555194374750026,0,5.186192531216133,2.368414848430593,-0.06876241513220017,-0.20371826252842143,0.9949060951062245,0.773236575824062,2.0308872189258027,0.00013928520124249086,0
241,1,0.9999999999999999,0.9999999999999999,0.9736854270822571,0.964813201567255,0.9754036304304387,0.9617331779904198,0.9718791449736568,0.9560836089909942,0,5.210261802689738,2.366429947813467,-0.03740220291006431,-0.18256724287431608,0.9871811881839615,0.7312520680771317,2.049243420977055,0.07463560200442218,0
242,1,0.9999999999999999,0.9999999999999999,0.9731147973270222,0.9642868934744014,0.9753443499014709,0.9620987253584433,0.9716025600186603,0.9548967810864216,0,5.375123442259929,2.5574910915630897,0.03541930194953684,-0.0523349041009817,1.1797886416553487,0.987427115318104,2.220748430305026,0.16579950184089945,0
243,1,0.9999999999999999,0.9999999999999999,0.973225795570112,0.9640506828358371,0.974996441099969,0.9612816202515726,0.9715263788594644,0.9554695264645955,0,5.250477779226017,2.3758590747493233,-0.03605412055120441,-0.2073926542363535,1.0072358555890613,0.8063071479163921,2.0979333029541145,0.10375707387456379,0
244,1,0.9999999999999999,1.0,0.9741197865091914,0.9653590002918241,0.9758389829084082,0.9625157895259735,0.9723842008127458,0.9568473096925236,0,5.613196860844085,2.781766154765006,0.1810432021130191,0.16244899924317796,1.3911677169640344,1.183455711713682,2.440057964413598,0.39367700596456634,0
245,1,1.0,1.0,0.9729783073456221,0.963882478950736,0.9750313871418216,0.9615467657415363,0.9714253600175128,0.9548975389076311,0,5.0516483143804045,2.209266019313613,-0.14526290296930722,-0.3461634567042436,0.839730506285788,0.60889816587177,1.9015316710383092,-0.08992629511571512,0
246,1,1.0,1.0,0.9736148116420509,0.9650331919150117,0.9754118111829387,0.9615445217660817,0.9716719410665862,0.9556516930698978,0,5.395645981862504,2.574170898274216,0.07313795645464587,0.000808991829570428,1.1947087630862403,0.9630092592049112,2.2396041026639795,0.22737853263959984,0
247,1,1.0,0.9999999999999999,0.9738041995183366,0.965154048224831,0.9757563616637748,0.9624792905985302,0.9721254903548152,0.9561039910986159,0,5.594878116812201,2.764907890351486,0.15791343581619624,0.12346053561938544,1.376462540468997,1.1950622166801834,2.427946144810433,0.3625242268139751,0
248,1,0.9999999999999999,0.9999999999999998,0.9739168131796484,0.9648478114334809,0.9756742400313476,0.9625325776779695,0.9723582270809905,0.9567449950073592,0,5.364518465323436,2.4891443346455713,0.012475801885520806,-0.13235633642584974,1.102839449865635,0.9054283615302877,2.192002563441869,0.17623996373328432,0
249,1,0.9999999999999999,1.0,0.9735852351026131,0.9646238801027351,0.9753485146860029,0.9617639140545943,0.9718530912412363,0.9559742275759611,0,5.274389876956315,2.4036246171633713,-0.012976313990498178,-0.17099161604001145,1.0258135236873687,0.7982880949787067,2.113997112235294,0.13756244817253227,0
250,1,0.9999999999999999,0.9999999999999999,0.9736382199028747,0.9650245071436651,0.9757068295480558,0.9624616870416789,0.9719988661851925,0.9557361839941251,0,5.590677629550592,2.750705167472375,0.1531666987353677,0.10398634255549534,1.3635508035572783,1.1898976237170247,2.4267849009805817,0.3677548557327911,0
251,1,1.0,0.9999999999999999,0.9738745163116891,0.9652410225646914,0.9757602052764971,0.9624021687554599,0.9721443642126197,0.9562312300170258,0,5.616279780666534,2.7610115200305905,0.175252941749141,0.12501788682035003,1.372465997725362,1.1854913486383056,2.4488948702390805,0.41390418128027606,0
252,1,1.0,0.9999999999999998,0.973107741882346,0.9638138047080524,0.9750372235222974,0.9616398109266571,0.9716049037425977,0.9553509961854042,0,5.265815714966354,2.402840747838461,-0.02397585836314678,-0.17640537351018606,1.0331528785163522,0.8258126058458001,2.1113843912563617,0.1093759165991908,0
253,1,0.9999999999999999,0.9999999999999999,0.9732310370666285,0.9642172141836837,0.9751626212848372,0.9616080483275589,0.9715848314849402,0.9553175910975497,0,5.212266313113282,2.356664831170459,-0.043635139913937186,-0.20440758097623338,0.9837039891970392,0.7519618400742722,2.0583172673586794,0.07762805552278373,0
254,1,1.0,0.9999999999999999,0.97308315851235,0.9639055084759903,0.9750722033660758,0.9616454181848295,0.9715540011561947,0.9551860686460435,0,5.169158315645761,2.313802084746671,-0.06747742514083323,-0.23809497373001232,0.943201123089598,0.7067056927833395,2.015950075034417,0.03872333210826568,0
255,1,0.9999999999999999,1.0000000000000002,0.973540339883236,0.9647838979007429,0.9755162058932498,0.9621184238167931,0.9718629857067826,0.9556748767984469,0,5.411308042567991,2.6279279953077888,0.057204671687688585,0.017126596764085695,1.2457433164841112,1.0458498481651974,2.2506776820757395,0.1621916057595989,0
256,1,0.9999999999999999,0.9999999999999998,0.973381546277699,0.9642984187716847,0.9751109271632493,0.961368061128498,0.9716253059891835,0.9556851760827656,0,5.227571525256049,2.4024842805897806,-0.027563247473880892,-0.14622574564207164,1.0308725806817576,0.7895310968851676,2.072650017029597,0.06799544354204086,0
257,1,0.9999999999999999,0.9999999999999999,0.9735555009644413,0.9645503778670734,0.9755168414286661,0.9623594867992106,0.9720363011110832,0.9559563688421706,0,5.476095027420998,2.6559391221304574,0.08386120298559993,0.02669965938717773,1.2737378709321225,1.0920383782556118,2.3113036934910176,0.23392931207887022,0
258,1,1.0,1.0,0.9733890688828131,0.9646021549483205,0.9754226716680156,0.9620179737435633,0.9717397707017309,0.9554029827660023,0,5.426533664841613,2.6495307362050875,0.07006765096128505,0.04250685086027545,1.269785337047298,1.0708317959419211,2.268862439997505,0.17590171730981294,0
259,1,1.0,1.0,0.9734836285894303,0.9645076004001872,0.9755597229877649,0.9625289043099295,0.9720376870497145,0.9557841608527803,0,5.436009494627509,2.597407979981221,0.06316020131169152,-0.024819524696146587,1.2140885937109958,1.0230596047814124,2.2711848934213172,0.22269327551064685,0
260,1,1.0,0.9999999999999999,0.9739852949518786,0.9649421440029707,0.9756530494708556,0.9623719022943368,0.9723425552788992,0.95685952544796,0,5.55174887267742,2.690595674478844,0.1413113376897896,0.07798453078776094,1.304843176810645,1.0997363864367853,2.3796088852074946,0.35752112649013174,0
261,1,1.0,1.0,0.9730883693142311,0.9642702070955546,0.9750803313373329,0.9613110053007199,0.971326104364847,0.9548359780971797,0,5.182414036607998,2.347939450029981,-0.06714262027151262,-0.2244507999333423,0.9771263311143527,0.7611153879300322,2.0346833833414557,0.02607207217723495,0
262,1,0.9999999999999999,1.0,0.9732938320551129,0.9643708574641491,0.97523765677649,0.961692086590124,0.9716210009542215,0.9553518071292374,0,5.339873513119349,2.48766478985699,0.013795367380456242,-0.11511447761854673,1.112745909289366,0.9190296619964665,2.18505543583659,0.1630316688375734,0
263,1,0.9999999999999999,1.0,0.9733952260567427,0.9642931358963793,0.9750917851175847,0.9613220108333591,0.9716265155471099,0.9557335074025833,0,5.2633805929491535,2.4080759792326623,-0.019082526061335873,-0.16263023251380987,1.0369638989895864,0.8186845317612955,2.1084300245676504,0.11045234497813723,0
264,1,1.0,0.9999999999999998,0.9734999843407585,0.9643536901333868,0.9753928312699554,0.9621849621747756,0.9719931164050623,0.9559922561527312,0,5.5654705384500796,2.7015491646461656,0.13764269327905856,0.06805487059718433,1.3225820815687657,1.1514585844074212,2.401715836915271,0.3564855961674576,0
265,1,0.9999999999999999,1.0,0.9740699569106637,0.965347074664479,0.9759618700237317,0.9629019085250133,0.9724652166440134,0.9567079183421895,0,5.58131869882069,2.744307760941363,0.15054994983325048,0.10860900603661608,1.350507657916187,1.1527506710233812,2.4062368236469682,0.3548987979358818,0
266,1,0.9999999999999999,1.0,0.972789767744793,0.9636337457751499,0.9748375239977896,0.9612157605932349,0.971208903503145,0.9545788774015634,0,5.079271484271218,2.251860266664199,-0.1337952162598505,-0.31356049684762693,0.8873866097286309,0.6765194887041012,1.9343588830436689,-0.08781572071657812,0
267,1,0.9999999999999999,1.0,0.9735125179996879,0.9648031024876057,0.975694215427681,0.9626350518172622,0.9720013403749856,0.9555725849519953,0,5.380304956230527,2.5814046427443595,0.036067071007883575,-0.03267840544955289,1.1945790714030897,0.9886365866273493,2.2163528337454452,0.14788989058930482,0
268,1,0.9999999999999998,0.9999999999999999,0.9736586875004666,0.964661586728825,0.9756161860185878,0.962549688553714,0.9721694470905324,0.9561631360272762,0,5.6335555120190905,2.7784950342712698,0.1807616340431194,0.13985596776010598,1.3937035412453755,1.2163169530106825,2.465568687406398,0.41574727442883797,0
269,1,1.0,1.0,0.9737775631046612,0.9651047001527342,0.9756227096947452,0.9621068463434772,0.9719920210399015,0.9560654203606501,0,5.310282681551015,2.5169590734337692,0.015338568066267669,-0.056396271904499,1.1319975068836385,0.8892867427869638,2.1465542751362348,0.10846324796414236,0
270,1,0.9999999999999999,0.9999999999999999,0.9738298559326827,0.9650616033709034,0.9756005443952434,0.9621009332664722,0.9720602356757145,0.9562764884102886,0,5.602347836322151,2.737458611075348,0.16600353276446414,0.10460125304924822,1.3530749084329121,1.1711613206213605,2.436982005258476,0.40623138864145286,0
271,1,0.9999999999999999,1.0,0.9739345467729363,0.9650028154299822,0.9756888792856054,0.9624149680614451,0.9722842335770957,0.9566411575695423,0,5.414433736510997,2.5787243387754186,0.061948258295786124,-0.02059950450549023,1.1920378591260898,0.9717911857293925,2.243692807988984,0.21463978681249968,0
272,1,0.9999999999999999,0.9999999999999999,0.9735723819285509,0.9644366906984899,0.9753082409138697,0.9618316715764049,0.9719246605274964,0.9561240418274546,0,5.213683662434557,2.3341715817138144,-0.059180884894527004,-0.24609108254833573,0.9574111220173489,0.7374744255364049,2.0515724225353047,0.07212435208927527,0
273,1,1.0,0.9999999999999999,0.9738434234225154,0.9647254485427375,0.9756863712758754,0.9626938164058249,0.9723781262330324,0.9566482208131218,0,5.494373822776189,2.630036566817949,0.09250562775593812,0.0005608425674544317,1.2434154614395205,1.0532253712962991,2.321380625324261,0.2865902897474611,0
274,1,1.0,1.0000000000000002,0.973780573679761,0.9650018666508623,0.9756395014575239,0.9622737187880409,0.9720883099818087,0.9561880716243252,0,5.600486764727063,2.7470247914624313,0.1736547534979372,0.12702998697988901,1.3616254718213119,1.1646977785927877,2.434447110071988,0.4069887309485874,0
275,1,0.9999999999999999,0.9999999999999999,0.9739596673640076,0.9652024375367543,0.9758524494838174,0.962715167179665,0.9723426690236897,0.9565188453404663,0,5.463336078415804,2.6129867052121196,0.07849379724653992,-0.014197628914613368,1.2220373699363816,1.0213382604997083,2.291193362521732,0.25875570219939786,0
